source_system,evidence_type,evidence_group,period,period_label,period_order,domain,diagnostic,value,units,classification,raw_score,weight,weighted_score,support_direction,evidence_strength,confidence,interpretation,limitation,source_table
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,Sep,September 2026,4,ethiopia,q850,0.0100171078969047,kg kg**-1,not_classified,0.0,0.25,0.0,neutral_mixed_or_context_only,neutral_or_context,context_only,"q850 is retained as circulation context, but it is not scored because raw values require anomaly or pattern-based interpretation.",Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,Sep,September 2026,4,ethiopia,qu850,0.0001438726227284,kg kg-1 m s-1,not_classified,0.0,0.25,0.0,neutral_mixed_or_context_only,neutral_or_context,context_only,"qu850 is retained as circulation context, but it is not scored because raw values require anomaly or pattern-based interpretation.",Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,Sep,September 2026,4,ethiopia,qv850,0.0317321599569442,kg kg-1 m s-1,not_classified,0.0,0.25,0.0,neutral_mixed_or_context_only,neutral_or_context,context_only,"qv850 is retained as circulation context, but it is not scored because raw values require anomaly or pattern-based interpretation.",Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,Sep,September 2026,4,ethiopia,sst_proxy,303.1243611381984,K,not_classified,0.0,0.25,0.0,neutral_mixed_or_context_only,neutral_or_context,context_only,"sst_proxy is retained as circulation context, but it is not scored because raw values require anomaly or pattern-based interpretation.",Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,Sep,September 2026,4,ethiopia,strf200,-20196830.37823268,m**2 s**-1,not_classified,0.0,0.25,0.0,neutral_mixed_or_context_only,neutral_or_context,context_only,"strf200 is retained as circulation context, but it is not scored because raw values require anomaly or pattern-based interpretation.",Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,Sep,September 2026,4,ethiopia,tej_strength,7.366846299842068,m s**-1,weak_tej,1.0,0.5,0.5,supports_dry_kiremt,moderate_dry_support,low_to_moderate,Weak/no TEJ would support a dry-risk interpretation.,Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,Sep,September 2026,4,ethiopia,u200,-7.366846299842068,m s**-1,easterly_flow,-0.5,0.5,-0.25,supports_wet_or_reduces_dry_risk,weak_wet_support,low,Easterly 200 hPa flow is consistent with TEJ background and supports rainfall potential.,Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,Sep,September 2026,4,ethiopia,u850,-0.0504722331484482,m s**-1,not_classified,0.0,0.25,0.0,neutral_mixed_or_context_only,neutral_or_context,context_only,"u850 is retained as circulation context, but it is not scored because raw values require anomaly or pattern-based interpretation.",Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,Sep,September 2026,4,ethiopia,v200,3.137833083023388,m s**-1,not_classified,0.0,0.25,0.0,neutral_mixed_or_context_only,neutral_or_context,context_only,"v200 is retained as circulation context, but it is not scored because raw values require anomaly or pattern-based interpretation.",Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,Sep,September 2026,4,ethiopia,v850,3.18847820738577,m s**-1,not_classified,0.0,0.25,0.0,neutral_mixed_or_context_only,neutral_or_context,context_only,"v850 is retained as circulation context, but it is not scored because raw values require anomaly or pattern-based interpretation.",Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,Sep,September 2026,4,ethiopia,vp200,9407675.321924971,m**2 s**-1,not_classified,0.0,0.25,0.0,neutral_mixed_or_context_only,neutral_or_context,context_only,"vp200 is retained as circulation context, but it is not scored because raw values require anomaly or pattern-based interpretation.",Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,Sep,September 2026,4,ethiopia,wind_speed850,4.326793311152107,m s**-1,not_classified,0.0,0.25,0.0,neutral_mixed_or_context_only,neutral_or_context,context_only,"wind_speed850 is retained as circulation context, but it is not scored because raw values require anomaly or pattern-based interpretation.",Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,Sep,September 2026,4,ethiopia,z200,12395.623014418145,gpm,not_classified,0.0,0.25,0.0,neutral_mixed_or_context_only,neutral_or_context,context_only,"z200 is retained as circulation context, but it is not scored because raw values require anomaly or pattern-based interpretation.",Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,Sep,September 2026,4,ethiopia,z500,5869.266487616597,gpm,not_classified,0.0,0.25,0.0,neutral_mixed_or_context_only,neutral_or_context,context_only,"z500 is retained as circulation context, but it is not scored because raw values require anomaly or pattern-based interpretation.",Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Sep,September 2026,4,tej_core,ERA5 TEJ strength climatology,13.85333243398602,m s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,TEJ strength climatology is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Sep,September 2026,4,arabia_red_sea,ERA5 divergence200 climatology,-1.1366024362015051e-06,s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,divergence200 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Sep,September 2026,4,ethiopia,ERA5 divergence200 climatology,-1.264375788241099e-06,s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,divergence200 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Sep,September 2026,4,greater_horn,ERA5 divergence200 climatology,-6.08704468705871e-07,s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,divergence200 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Sep,September 2026,4,north_africa_arabia,ERA5 divergence200 climatology,-9.736957218061758e-07,s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,divergence200 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Sep,September 2026,4,congo_moisture_corridor,ERA5 mfc850 climatology,1.6493423654237512e-08,kg kg-1 s-1 approximately,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,mfc850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Sep,September 2026,4,ethiopia,ERA5 mfc850 climatology,9.197296828251948e-09,kg kg-1 s-1 approximately,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,mfc850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Sep,September 2026,4,greater_horn,ERA5 mfc850 climatology,3.384706414062242e-09,kg kg-1 s-1 approximately,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,mfc850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Sep,September 2026,4,western_moisture_entry,ERA5 mfc850 climatology,8.533495969197075e-09,kg kg-1 s-1 approximately,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,mfc850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Sep,September 2026,4,arabia_red_sea,ERA5 omega500 climatology,0.0120658241814846,Pa s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,omega500 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Sep,September 2026,4,ethiopia,ERA5 omega500 climatology,-0.0104308491339577,Pa s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,omega500 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Sep,September 2026,4,greater_horn,ERA5 omega500 climatology,0.0044503043798489,Pa s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,omega500 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Sep,September 2026,4,north_africa_arabia,ERA5 omega500 climatology,0.0183738096619356,Pa s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,omega500 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Sep,September 2026,4,arabia_red_sea,ERA5 omega700 climatology,-0.0172574555504806,Pa s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,omega700 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Sep,September 2026,4,ethiopia,ERA5 omega700 climatology,-0.0340428654370769,Pa s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,omega700 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Sep,September 2026,4,greater_horn,ERA5 omega700 climatology,-0.008217183334702,Pa s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,omega700 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Sep,September 2026,4,north_africa_arabia,ERA5 omega700 climatology,0.0009094401218551,Pa s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,omega700 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Sep,September 2026,4,congo_moisture_corridor,ERA5 qu850 climatology,0.0018554464078693,kg kg-1 m s-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,qu850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Sep,September 2026,4,ethiopia,ERA5 qu850 climatology,0.0138390036270331,kg kg-1 m s-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,qu850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Sep,September 2026,4,greater_horn,ERA5 qu850 climatology,-0.0090423893400072,kg kg-1 m s-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,qu850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Sep,September 2026,4,western_moisture_entry,ERA5 qu850 climatology,-0.001258421268671,kg kg-1 m s-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,qu850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Sep,September 2026,4,congo_moisture_corridor,ERA5 qv850 climatology,0.0008050843431874,kg kg-1 m s-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,qv850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Sep,September 2026,4,ethiopia,ERA5 qv850 climatology,0.0291441201007995,kg kg-1 m s-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,qv850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Sep,September 2026,4,greater_horn,ERA5 qv850 climatology,0.0141728205903068,kg kg-1 m s-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,qv850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Sep,September 2026,4,western_moisture_entry,ERA5 qv850 climatology,0.0076015353660014,kg kg-1 m s-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,qv850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Sep,September 2026,4,congo_moisture_corridor,ERA5 wind_speed850 climatology,1.9888436127224447,m s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,wind_speed850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Sep,September 2026,4,ethiopia,ERA5 wind_speed850 climatology,4.506037489083042,m s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,wind_speed850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Sep,September 2026,4,greater_horn,ERA5 wind_speed850 climatology,5.031436236011822,m s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,wind_speed850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Sep,September 2026,4,western_moisture_entry,ERA5 wind_speed850 climatology,1.6458054195866607,m s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,wind_speed850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Sep,September 2026,4,arabia_red_sea,ERA5 z200 climatology,12460.679855162349,m,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,z200 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Sep,September 2026,4,ethiopia,ERA5 z200 climatology,12422.64815393405,m,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,z200 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Sep,September 2026,4,greater_horn,ERA5 z200 climatology,12423.813204887483,m,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,z200 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Sep,September 2026,4,north_africa_arabia,ERA5 z200 climatology,12427.457342683889,m,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,z200 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Sep,September 2026,4,arabia_red_sea,ERA5 z500 climatology,5877.921128357394,m,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,z500 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Sep,September 2026,4,ethiopia,ERA5 z500 climatology,5868.468994944927,m,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,z500 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Sep,September 2026,4,greater_horn,ERA5 z500 climatology,5871.086150001962,m,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,z500 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Sep,September 2026,4,north_africa_arabia,ERA5 z500 climatology,5878.201730118113,m,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,z500 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,nmme_forecast_anomaly,ocean_driver,Sep,September 2026,4,iod_west_minus_iod_east,DMI / IOD proxy from NMME tmpsfc,0.8428046032786369,K,strong_positive_iod_like,0.0,1.0,0.0,neutral_mixed_or_context_only,neutral_or_context,low_to_moderate,Strong positive IOD-like signal; effect over Ethiopia can be spatially mixed.,IOD influence on Ethiopia Kiremt can be spatially mixed; use official DMI products where possible.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,nmme_forecast_anomaly,ocean_driver,Sep,September 2026,4,nino34_box,Niño3.4 SST anomaly proxy from NMME tmpsfc,2.4057507514953613,K,strong_el_nino_like,2.0,1.0,2.0,supports_dry_kiremt,strong_dry_support,moderate,Strong El Niño-like SST forcing; supports dry-risk for Ethiopia Kiremt.,"Computed from NMME tmpsfc anomaly as an SST proxy, not an official Niño3.4 index product.",final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,nmme_forecast_anomaly,rainfall_forecast,Sep,September 2026,4,central_ethiopia,NMME precipitation anomaly,-10.93967056274414,mm/month,weak_below_normal,1.0,1.0,1.0,supports_dry_kiremt,moderate_dry_support,moderate,Weak monthly rainfall deficit signal.,Direct NMME ensemble-mean anomaly; does not show probability or model agreement.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,nmme_forecast_anomaly,rainfall_forecast,Sep,September 2026,4,east_ethiopia,NMME precipitation anomaly,-6.4642415046691895,mm/month,near_normal,0.0,1.0,0.0,neutral_mixed_or_context_only,neutral_or_context,moderate,Near-normal monthly rainfall anomaly.,Direct NMME ensemble-mean anomaly; does not show probability or model agreement.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,nmme_forecast_anomaly,rainfall_forecast,Sep,September 2026,4,ethiopia,NMME precipitation anomaly,-9.07041358947754,mm/month,near_normal,0.0,1.0,0.0,neutral_mixed_or_context_only,neutral_or_context,moderate,Near-normal monthly rainfall anomaly.,Direct NMME ensemble-mean anomaly; does not show probability or model agreement.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,nmme_forecast_anomaly,rainfall_forecast,Sep,September 2026,4,greater_horn,NMME precipitation anomaly,-3.740128517150879,mm/month,near_normal,0.0,1.0,0.0,neutral_mixed_or_context_only,neutral_or_context,moderate,Near-normal monthly rainfall anomaly.,Direct NMME ensemble-mean anomaly; does not show probability or model agreement.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,nmme_forecast_anomaly,rainfall_forecast,Sep,September 2026,4,north_ethiopia,NMME precipitation anomaly,-1.7755680084228516,mm/month,near_normal,0.0,1.0,0.0,neutral_mixed_or_context_only,neutral_or_context,moderate,Near-normal monthly rainfall anomaly.,Direct NMME ensemble-mean anomaly; does not show probability or model agreement.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,nmme_forecast_anomaly,rainfall_forecast,Sep,September 2026,4,west_ethiopia,NMME precipitation anomaly,-13.083205223083496,mm/month,weak_below_normal,1.0,1.0,1.0,supports_dry_kiremt,moderate_dry_support,moderate,Weak monthly rainfall deficit signal.,Direct NMME ensemble-mean anomaly; does not show probability or model agreement.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,nmme_forecast_anomaly,upper_level_circulation,Sep,September 2026,4,arabia_red_sea,NMME z200 anomaly,51.58401107788086,m,positive_height_anomaly,1.0,1.0,1.0,supports_dry_kiremt,moderate_dry_support,low_to_moderate,Positive z200 anomaly may suggest ridging/subsidence-supporting circulation.,"z200 alone is not sufficient; interpret together with u200, divergence, omega, and rainfall.",final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,nmme_forecast_anomaly,upper_level_circulation,Sep,September 2026,4,east_africa,NMME z200 anomaly,60.249393463134766,m,positive_height_anomaly,1.0,1.0,1.0,supports_dry_kiremt,moderate_dry_support,low_to_moderate,Positive z200 anomaly may suggest ridging/subsidence-supporting circulation.,"z200 alone is not sufficient; interpret together with u200, divergence, omega, and rainfall.",final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,nmme_forecast_anomaly,upper_level_circulation,Sep,September 2026,4,ethiopia,NMME z200 anomaly,60.55434799194336,m,positive_height_anomaly,1.0,1.0,1.0,supports_dry_kiremt,moderate_dry_support,low_to_moderate,Positive z200 anomaly may suggest ridging/subsidence-supporting circulation.,"z200 alone is not sufficient; interpret together with u200, divergence, omega, and rainfall.",final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,nmme_forecast_anomaly,upper_level_circulation,Sep,September 2026,4,greater_horn,NMME z200 anomaly,58.748023986816406,m,positive_height_anomaly,1.0,1.0,1.0,supports_dry_kiremt,moderate_dry_support,low_to_moderate,Positive z200 anomaly may suggest ridging/subsidence-supporting circulation.,"z200 alone is not sufficient; interpret together with u200, divergence, omega, and rainfall.",final_dynamic_evidence_matrix.csv
